game,Set,Set ID,name,English Name,card #,rarity,image_url
Pokemon,แบล็ก & ไวท์,SV11s,โกธิรูเซล,Gothitelle,245/172,AR,https://asia.pokemon-card.com/th/card-img/th00011730.png
Pokemon,แบล็ก & ไวท์,SV11s,ยูนิรัน,Solosis,246/172,AR,https://asia.pokemon-card.com/th/card-img/th00011731.png
Pokemon,แบล็ก & ไวท์,SV11s,ดาบูลัน,Duosion,247/172,AR,https://asia.pokemon-card.com/th/card-img/th00011732.png
Pokemon,แบล็ก & ไวท์,SV11s,แลนคูลัส,Reuniclus,248/172,AR,https://asia.pokemon-card.com/th/card-img/th00011733.png
Pokemon,แบล็ก & ไวท์,SV11s,พูรูริล,Frillish,249/172,AR,https://asia.pokemon-card.com/th/card-img/th00011734.png
Pokemon,แบล็ก & ไวท์,SV11s,ลีเกรย์,Elgyem,250/172,AR,https://asia.pokemon-card.com/th/card-img/th00011735.png
Pokemon,แบล็ก & ไวท์,SV11s,โอเบ็ม,Beheeyem,251/172,AR,https://asia.pokemon-card.com/th/card-img/th00011736.png
Pokemon,แบล็ก & ไวท์,SV11s,โกบิท,Golett,252/172,AR,https://asia.pokemon-card.com/th/card-img/th00011737.png
Pokemon,แบล็ก & ไวท์,SV11s,โกลูก,Golurk,253/172,AR,https://asia.pokemon-card.com/th/card-img/th00011738.png
Pokemon,แบล็ก & ไวท์,SV11s,ดันโกโร,Roggenrola,254/172,AR,https://asia.pokemon-card.com/th/card-img/th00011739.png
Pokemon,แบล็ก & ไวท์,SV11s,กันเทิล,Boldore,255/172,AR,https://asia.pokemon-card.com/th/card-img/th00011740.png
Pokemon,แบล็ก & ไวท์,SV11s,กิไกอาซ,Gigalith,256/172,AR,https://asia.pokemon-card.com/th/card-img/th00011741.png
Pokemon,แบล็ก & ไวท์,SV11s,โมกุริว,Drilbur,257/172,AR,https://asia.pokemon-card.com/th/card-img/th00011742.png
Pokemon,แบล็ก & ไวท์,SV11s,ด็อคโคเรอร์,Timburr,258/172,AR,https://asia.pokemon-card.com/th/card-img/th00011743.png
Pokemon,แบล็ก & ไวท์,SV11s,โดเท็คคทซึ,Gurdurr,259/172,AR,https://asia.pokemon-card.com/th/card-img/th00011744.png
Pokemon,แบล็ก & ไวท์,SV11s,โรบูชิน,Conkeldurr,260/172,AR,https://asia.pokemon-card.com/th/card-img/th00011745.png
Pokemon,แบล็ก & ไวท์,SV11s,นาเกคิ,Throh,261/172,AR,https://asia.pokemon-card.com/th/card-img/th00011746.png
Pokemon,แบล็ก & ไวท์,SV11s,ดาเกคิ,Sawk,262/172,AR,https://asia.pokemon-card.com/th/card-img/th00011747.png
Pokemon,แบล็ก & ไวท์,SV11s,อิชิซึไม,Dwebble,263/172,AR,https://asia.pokemon-card.com/th/card-img/th00011748.png
Pokemon,แบล็ก & ไวท์,SV11s,อิวาพาเลซ,Crustle,264/172,AR,https://asia.pokemon-card.com/th/card-img/th00011749.png
Pokemon,แบล็ก & ไวท์,SV11s,อาเคน,Archen,265/172,AR,https://asia.pokemon-card.com/th/card-img/th00011750.png
Pokemon,แบล็ก & ไวท์,SV11s,อาเคโอส,Archeops,266/172,AR,https://asia.pokemon-card.com/th/card-img/th00011751.png
Pokemon,แบล็ก & ไวท์,SV11s,โคโจฟู,Mienfoo,267/172,AR,https://asia.pokemon-card.com/th/card-img/th00011752.png
Pokemon,แบล็ก & ไวท์,SV11s,โคโจนโดะ,Mienshao,268/172,AR,https://asia.pokemon-card.com/th/card-img/th00011753.png
Pokemon,แบล็ก & ไวท์,SV11s,เทราคิออน,Terrakion,269/172,AR,https://asia.pokemon-card.com/th/card-img/th00011754.png
Pokemon,แบล็ก & ไวท์,SV11s,แลนโดลอส,Landorus,270/172,AR,https://asia.pokemon-card.com/th/card-img/th00011755.png
Pokemon,แบล็ก & ไวท์,SV11s,โจโรเนโกะ,Purrloin,271/172,AR,https://asia.pokemon-card.com/th/card-img/th00011756.png
Pokemon,แบล็ก & ไวท์,SV11s,เลพัสดัส,Liepard,272/172,AR,https://asia.pokemon-card.com/th/card-img/th00011757.png
Pokemon,แบล็ก & ไวท์,SV11s,ฟูชิเดะ,Venipede,273/172,AR,https://asia.pokemon-card.com/th/card-img/th00011758.png
Pokemon,แบล็ก & ไวท์,SV11s,วีกา,Whirlipede,274/172,AR,https://asia.pokemon-card.com/th/card-img/th00011759.png
Pokemon,แบล็ก & ไวท์,SV11s,เพนโดรา,Scolipede,275/172,AR,https://asia.pokemon-card.com/th/card-img/th00011760.png
Pokemon,แบล็ก & ไวท์,SV11s,เมะกุโรโกะ,Sandile,276/172,AR,https://asia.pokemon-card.com/th/card-img/th00011761.png
Pokemon,แบล็ก & ไวท์,SV11s,วารุวิล,Krokorok,277/172,AR,https://asia.pokemon-card.com/th/card-img/th00011762.png
Pokemon,แบล็ก & ไวท์,SV11s,วารุเวียล,Krookodile,278/172,AR,https://asia.pokemon-card.com/th/card-img/th00011763.png
Pokemon,แบล็ก & ไวท์,SV11s,ซึรุกกุ,Scraggy,279/172,AR,https://asia.pokemon-card.com/th/card-img/th00011764.png
Pokemon,แบล็ก & ไวท์,SV11s,ซึรุซึคิน,Scrafty,280/172,AR,https://asia.pokemon-card.com/th/card-img/th00011765.png
Pokemon,แบล็ก & ไวท์,SV11s,ยาบุคุรอน,Trubbish,281/172,AR,https://asia.pokemon-card.com/th/card-img/th00011766.png
Pokemon,แบล็ก & ไวท์,SV11s,ดัสต์ดาส,Garbodor,282/172,AR,https://asia.pokemon-card.com/th/card-img/th00011767.png
Pokemon,แบล็ก & ไวท์,SV11s,โซรัว,Zorua,283/172,AR,https://asia.pokemon-card.com/th/card-img/th00011768.png
Pokemon,แบล็ก & ไวท์,SV11s,โซโรอาร์ค,Zoroark,284/172,AR,https://asia.pokemon-card.com/th/card-img/th00011769.png
Pokemon,แบล็ก & ไวท์,SV11s,วัลไจ,Vullaby,285/172,AR,https://asia.pokemon-card.com/th/card-img/th00011770.png
Pokemon,แบล็ก & ไวท์,SV11s,วัลจีนา,Mandibuzz,286/172,AR,https://asia.pokemon-card.com/th/card-img/th00011771.png
Pokemon,แบล็ก & ไวท์,SV11s,ดมโนซึ,Deino,287/172,AR,https://asia.pokemon-card.com/th/card-img/th00011772.png
Pokemon,แบล็ก & ไวท์,SV11s,จิเฮด,Zweilous,288/172,AR,https://asia.pokemon-card.com/th/card-img/th00011773.png
Pokemon,แบล็ก & ไวท์,SV11s,ชูวัลโก,Escavalier,289/172,AR,https://asia.pokemon-card.com/th/card-img/th00011774.png
Pokemon,แบล็ก & ไวท์,SV11s,เทสซีด,Ferroseed,290/172,AR,https://asia.pokemon-card.com/th/card-img/th00011775.png
Pokemon,แบล็ก & ไวท์,SV11s,นัทเทรย์,Ferrothorn,291/172,AR,https://asia.pokemon-card.com/th/card-img/th00011776.png
Pokemon,แบล็ก & ไวท์,SV11s,เกียร์,Klink,292/172,AR,https://asia.pokemon-card.com/th/card-img/th00011777.png
Pokemon,แบล็ก & ไวท์,SV11s,กิเกียร์,Klang,293/172,AR,https://asia.pokemon-card.com/th/card-img/th00011778.png
Pokemon,แบล็ก & ไวท์,SV11s,กิกิเกียร์,Klinklang,294/172,AR,https://asia.pokemon-card.com/th/card-img/th00011779.png
Pokemon,แบล็ก & ไวท์,SV11s,โคมาทานา,Pawniard,295/172,AR,https://asia.pokemon-card.com/th/card-img/th00011780.png
Pokemon,แบล็ก & ไวท์,SV11s,คิริคิซัน,Bisharp,296/172,AR,https://asia.pokemon-card.com/th/card-img/th00011781.png
Pokemon,แบล็ก & ไวท์,SV11s,ไอแอนท์,Durant,297/172,AR,https://asia.pokemon-card.com/th/card-img/th00011782.png
Pokemon,แบล็ก & ไวท์,SV11s,โคบัลออน,Cobalion,298/172,AR,https://asia.pokemon-card.com/th/card-img/th00011783.png
Pokemon,แบล็ก & ไวท์,SV11s,คิบาโกะ,Axew,299/172,AR,https://asia.pokemon-card.com/th/card-img/th00011784.png
Pokemon,แบล็ก & ไวท์,SV11s,โอโนนโดะ,Fraxure,300/172,AR,https://asia.pokemon-card.com/th/card-img/th00011785.png
Pokemon,แบล็ก & ไวท์,SV11s,โอโนโนคุส,Haxorus,301/172,AR,https://asia.pokemon-card.com/th/card-img/th00011786.png
Pokemon,แบล็ก & ไวท์,SV11s,คริมแกน,Druddigon,302/172,AR,https://asia.pokemon-card.com/th/card-img/th00011787.png
Pokemon,แบล็ก & ไวท์,SV11s,มิเนซูมิ,Patrat,303/172,AR,https://asia.pokemon-card.com/th/card-img/th00011788.png
Pokemon,แบล็ก & ไวท์,SV11s,มิรูฮอก,Watchog,304/172,AR,https://asia.pokemon-card.com/th/card-img/th00011789.png
Pokemon,แบล็ก & ไวท์,SV11s,โยเทอรี,Lillipup,305/172,AR,https://asia.pokemon-card.com/th/card-img/th00011790.png
Pokemon,แบล็ก & ไวท์,SV11s,เฮอเดอเรีย,Herdier,306/172,AR,https://asia.pokemon-card.com/th/card-img/th00011791.png
Pokemon,แบล็ก & ไวท์,SV11s,มูแลนด์,Stoutland,307/172,AR,https://asia.pokemon-card.com/th/card-img/th00011792.png
Pokemon,แบล็ก & ไวท์,SV11s,มาเมพาโตะ,Pidove,308/172,AR,https://asia.pokemon-card.com/th/card-img/th00011793.png
Pokemon,แบล็ก & ไวท์,SV11s,ฮาโทโบ,Tranquill,309/172,AR,https://asia.pokemon-card.com/th/card-img/th00011794.png
Pokemon,แบล็ก & ไวท์,SV11s,เคนโฮโล,Unfezant,310/172,AR,https://asia.pokemon-card.com/th/card-img/th00011795.png
Pokemon,แบล็ก & ไวท์,SV11s,ทาบุนเนะ,Audino,311/172,AR,https://asia.pokemon-card.com/th/card-img/th00011796.png
Pokemon,แบล็ก & ไวท์,SV11s,จิลามี,Minccino,312/172,AR,https://asia.pokemon-card.com/th/card-img/th00011797.png
Pokemon,แบล็ก & ไวท์,SV11s,จิลาจีโน,Cinccino,313/172,AR,https://asia.pokemon-card.com/th/card-img/th00011798.png
Pokemon,แบล็ก & ไวท์,SV11s,วาชิบอน,Rufflet,314/172,AR,https://asia.pokemon-card.com/th/card-img/th00011799.png
Pokemon,แบล็ก & ไวท์,SV11s,วอร์เกิล,Braviary,315/172,AR,https://asia.pokemon-card.com/th/card-img/th00011800.png
Pokemon,แบล็ก & ไวท์,SV11s,ทอร์เนลอส,Tornadus,316/172,AR,https://asia.pokemon-card.com/th/card-img/th00011801.png
Pokemon,แบล็ก & ไวท์,SV11s,จาโลดา ex,Serperior ex,317/172,SR,https://asia.pokemon-card.com/th/card-img/th00011802.png
Pokemon,แบล็ก & ไวท์,SV11s,เอลฟูน ex,Whimsicott ex,318/172,SR,https://asia.pokemon-card.com/th/card-img/th00011803.png
Pokemon,แบล็ก & ไวท์,SV11s,เรชิรัม ex,Reshiram ex,319/172,SR,https://asia.pokemon-card.com/th/card-img/th00011804.png
Pokemon,แบล็ก & ไวท์,SV11s,คิวเรม ex,Kyurem ex,320/172,SR,https://asia.pokemon-card.com/th/card-img/th00011805.png
Pokemon,แบล็ก & ไวท์,SV11s,เคลดิโอ ex,Keldeo ex,321/172,SR,https://asia.pokemon-card.com/th/card-img/th00011806.png
Pokemon,แบล็ก & ไวท์,SV11s,เซครอม ex,Zekrom ex,322/172,SR,https://asia.pokemon-card.com/th/card-img/th00011807.png
Pokemon,แบล็ก & ไวท์,SV11s,บูรุนเจล ex,Jellicent ex,323/172,SR,https://asia.pokemon-card.com/th/card-img/th00011808.png
Pokemon,แบล็ก & ไวท์,SV11s,เมโลเอตตา ex,Meloetta ex,324/172,SR,https://asia.pokemon-card.com/th/card-img/th00011809.png
Pokemon,แบล็ก & ไวท์,SV11s,โดริวซึ ex,Excadrill ex,325/172,SR,https://asia.pokemon-card.com/th/card-img/th00011810.png
Pokemon,แบล็ก & ไวท์,SV11s,ซาซันดรา ex,Hydreigon ex,326/172,SR,https://asia.pokemon-card.com/th/card-img/th00011811.png
Pokemon,แบล็ก & ไวท์,SV11s,เกโนเซ็กท์ ex,Genesect ex,327/172,SR,https://asia.pokemon-card.com/th/card-img/th00011812.png
Pokemon,แบล็ก & ไวท์,SV11s,บัฟฟรอน ex,Bouffalant ex,328/172,SR,https://asia.pokemon-card.com/th/card-img/th00011813.png
Pokemon,แบล็ก & ไวท์,SV11s,การวางพล็อตของ N,N's Plan,329/172,SR,https://asia.pokemon-card.com/th/card-img/th00011814.png
Pokemon,แบล็ก & ไวท์,SV11s,ตัวตลก,Harlequin,330/172,SR,https://asia.pokemon-card.com/th/card-img/th00011815.png
Pokemon,แบล็ก & ไวท์,SV11s,โทโกะ,Hilda,331/172,SR,https://asia.pokemon-card.com/th/card-img/th00011816.png
Pokemon,แบล็ก & ไวท์,SV11s,มาโกโมะ,Fennel,332/172,SR,https://asia.pokemon-card.com/th/card-img/th00011817.png
Pokemon,แบล็ก & ไวท์,SV11s,จาโลดา ex,Serperior ex,333/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011818.png
Pokemon,แบล็ก & ไวท์,SV11s,เอลฟูน ex,Whimsicott ex,334/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011819.png
Pokemon,แบล็ก & ไวท์,SV11s,เรชิรัม ex,Reshiram ex,335/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011820.png
Pokemon,แบล็ก & ไวท์,SV11s,คิวเรม ex,Kyurem ex,336/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011821.png
Pokemon,แบล็ก & ไวท์,SV11s,เคลดิโอ ex,Keldeo ex,337/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011822.png
Pokemon,แบล็ก & ไวท์,SV11s,เซครอม ex,Zekrom ex,338/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011823.png
Pokemon,แบล็ก & ไวท์,SV11s,บูรุนเจล ex,Jellicent ex,339/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011824.png
Pokemon,แบล็ก & ไวท์,SV11s,เมโลเอตตา ex,Meloetta ex,340/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011825.png
Pokemon,แบล็ก & ไวท์,SV11s,โดริวซึ ex,Excadrill ex,341/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011826.png
Pokemon,แบล็ก & ไวท์,SV11s,ซาซันดรา ex,Hydreigon ex,342/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011827.png
Pokemon,แบล็ก & ไวท์,SV11s,เกโนเซ็กท์ ex,Genesect ex,343/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011828.png
Pokemon,แบล็ก & ไวท์,SV11s,บัฟฟรอน ex,Bouffalant ex,344/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011829.png
Pokemon,แบล็ก & ไวท์,SV11s,การวางพล็อตของ N,N's Plan,345/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011830.png
Pokemon,แบล็ก & ไวท์,SV11s,โทโกะ,Hilda,346/172,SAR,https://asia.pokemon-card.com/th/card-img/th00011831.png
Pokemon,แบล็ก & ไวท์,SV11s,เรชิรัม ex,Reshiram ex,347/172,BWR,https://asia.pokemon-card.com/th/card-img/th00011832.png
Pokemon,แบล็ก & ไวท์,SV11s,เซครอม ex,Zekrom ex,348/172,BWR,https://asia.pokemon-card.com/th/card-img/th00011833.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ไคลอส ของฮิบิกิ,Ethan's Pinsir,001/138,C,https://asia.pokemon-card.com/th/card-img/th00011297.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คุนุกิดามะ,Pineco,002/138,C,https://asia.pokemon-card.com/th/card-img/th00011298.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คิโนโคโค,Shroomish,003/138,C,https://asia.pokemon-card.com/th/card-img/th00011299.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คิโนกัซซา,Breloom,004/138,C,https://asia.pokemon-card.com/th/card-img/th00011300.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โรเซเลีย ของชิโรนะ,Cynthia's Roselia,005/138,C,https://asia.pokemon-card.com/th/card-img/th00011301.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โรสเรด ของชิโรนะ,Cynthia's Roserade,006/138,R,https://asia.pokemon-card.com/th/card-img/th00011302.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คัตโรตอม,Mow Rotom,007/138,C,https://asia.pokemon-card.com/th/card-img/th00011303.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คาริคิริ,Fomantis,008/138,C,https://asia.pokemon-card.com/th/card-img/th00011304.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,รารันเทส,Lurantis,009/138,U,https://asia.pokemon-card.com/th/card-img/th00011305.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ซัจจิมุชิ ของแก๊งร็อกเกต,Team Rocket's Blipbug,010/138,C,https://asia.pokemon-card.com/th/card-img/th00011306.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ทามันทูล่า ของแก๊งร็อกเกต,Team Rocket's Tarountula,011/138,C,https://asia.pokemon-card.com/th/card-img/th00011307.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,วาไนเดอร์ ของแก๊งร็อกเกต,Team Rocket's Spidops,012/138,R,https://asia.pokemon-card.com/th/card-img/th00011308.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มินีฟ,Smoliv,013/138,C,https://asia.pokemon-card.com/th/card-img/th00011309.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โอลีเนียว,Dolliv,014/138,C,https://asia.pokemon-card.com/th/card-img/th00011310.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โอลีวา ex,Arboliva ex,015/138,RR,https://asia.pokemon-card.com/th/card-img/th00011311.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,การ์ดี,Growlithe,016/138,C,https://asia.pokemon-card.com/th/card-img/th00011312.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,วินดี,Arcanine,017/138,U,https://asia.pokemon-card.com/th/card-img/th00011313.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ไฟเยอร์ ex ของแก๊งร็อกเกต,Team Rocket's Moltres ex,018/138,RR,https://asia.pokemon-card.com/th/card-img/th00011314.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮิโนอาราชิ ของฮิบิกิ,Ethan's Cyndaquil,019/138,C,https://asia.pokemon-card.com/th/card-img/th00011315.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,แม็กมาราชิ ของฮิบิกิ,Ethan's Quilava,020/138,C,https://asia.pokemon-card.com/th/card-img/th00011316.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,บาคุฟูน ของฮิบิกิ,Ethan's Typhlosion,021/138,R,https://asia.pokemon-card.com/th/card-img/th00011317.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มักแม็ก ของฮิบิกิ,Ethan's Slugma,022/138,C,https://asia.pokemon-card.com/th/card-img/th00011318.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มักคาร์โก ของฮิบิกิ,Ethan's Magcargo,023/138,R,https://asia.pokemon-card.com/th/card-img/th00011319.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เดลวิล ของแก๊งร็อกเกต,Team Rocket's Houndour,024/138,C,https://asia.pokemon-card.com/th/card-img/th00011320.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เฮลการ์ ของแก๊งร็อกเกต,Team Rocket's Houndoom,025/138,U,https://asia.pokemon-card.com/th/card-img/th00011321.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โฮโอ ex ของฮิบิกิ,Ethan's Ho-Oh ex,026/138,RR,https://asia.pokemon-card.com/th/card-img/th00011322.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,อาชาโม,Torchic,027/138,C,https://asia.pokemon-card.com/th/card-img/th00011323.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,วาคาชาโม,Combusken,028/138,C,https://asia.pokemon-card.com/th/card-img/th00011324.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,บาชาโม,Blaziken,029/138,R,https://asia.pokemon-card.com/th/card-img/th00011325.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮีทโรตอม,Heat Rotom,030/138,C,https://asia.pokemon-card.com/th/card-img/th00011326.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โคดัก ของคาซุมิ,Misty's Psyduck,031/138,U,https://asia.pokemon-card.com/th/card-img/th00011327.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮิโตเดมัน ของคาซุมิ,Misty's Staryu,032/138,C,https://asia.pokemon-card.com/th/card-img/th00011328.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,สตาร์มี ของคาซุมิ,Misty's Starmie,033/138,U,https://asia.pokemon-card.com/th/card-img/th00011329.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คอยคิง ของคาซุมิ,Misty's Magikarp,034/138,C,https://asia.pokemon-card.com/th/card-img/th00011330.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เกียราดอส ของคาซุมิ,Misty's Gyarados,035/138,R,https://asia.pokemon-card.com/th/card-img/th00011331.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ลาพลาซ ของคาซุมิ,Misty's Lapras,036/138,C,https://asia.pokemon-card.com/th/card-img/th00011332.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฟรีเซอร์ ของแก๊งร็อกเกต,Team Rocket's Articuno,037/138,R,https://asia.pokemon-card.com/th/card-img/th00011333.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮินบาส ของชิโรนะ,Cynthia's Feebas,038/138,C,https://asia.pokemon-card.com/th/card-img/th00011334.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มิโลคารอส ของชิโรนะ,Cynthia's Milotic,039/138,U,https://asia.pokemon-card.com/th/card-img/th00011335.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ปาลูลุ,Clamperl,040/138,C,https://asia.pokemon-card.com/th/card-img/th00011336.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮันเทล,Huntail,041/138,U,https://asia.pokemon-card.com/th/card-img/th00011337.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ซาคุราบิส,Gorebyss,042/138,R,https://asia.pokemon-card.com/th/card-img/th00011338.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,บุยเซล,Buizel,043/138,C,https://asia.pokemon-card.com/th/card-img/th00011339.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โฟลเซล,Floatzel,044/138,U,https://asia.pokemon-card.com/th/card-img/th00011340.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ยูกิคาบูริ,Snover,045/138,C,https://asia.pokemon-card.com/th/card-img/th00011341.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ยูกิโนะโอ,Abomasnow,046/138,U,https://asia.pokemon-card.com/th/card-img/th00011342.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,วอชโรตอม,Wash Rotom,047/138,C,https://asia.pokemon-card.com/th/card-img/th00011343.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ซาชิคามาสึ,Arrokuda,048/138,C,https://asia.pokemon-card.com/th/card-img/th00011344.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,คามาสึโจ,Barraskewda,049/138,U,https://asia.pokemon-card.com/th/card-img/th00011345.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,อารุคุจิระ,Cetoddle,050/138,C,https://asia.pokemon-card.com/th/card-img/th00011346.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ฮัลค์จิระ ex,Cetitan ex,051/138,RR,https://asia.pokemon-card.com/th/card-img/th00011347.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เอเลบู,Electabuzz,052/138,C,https://asia.pokemon-card.com/th/card-img/th00011348.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เอเลคิเบิล ex,Electivire ex,053/138,RR,https://asia.pokemon-card.com/th/card-img/th00011349.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ธันเดอร์ ของแก๊งร็อกเกต,Team Rocket's Zapdos,054/138,R,https://asia.pokemon-card.com/th/card-img/th00011350.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,พิชู ของฮิบิกิ,Ethan's Pichu,055/138,C,https://asia.pokemon-card.com/th/card-img/th00011351.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เมรีป ของแก๊งร็อกเกต,Team Rocket's Mareep,056/138,C,https://asia.pokemon-card.com/th/card-img/th00011352.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โมโคโค ของแก๊งร็อกเกต,Team Rocket's Flaaffy,057/138,C,https://asia.pokemon-card.com/th/card-img/th00011353.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เด็นริว ของแก๊งร็อกเกต,Team Rocket's Ampharos,058/138,U,https://asia.pokemon-card.com/th/card-img/th00011354.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โรตอม,Rotom,059/138,C,https://asia.pokemon-card.com/th/card-img/th00011355.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เซราโอรา,Zeraora,060/138,R,https://asia.pokemon-card.com/th/card-img/th00011356.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,สลีป ของแก๊งร็อกเกต,Team Rocket's Drowzee,061/138,C,https://asia.pokemon-card.com/th/card-img/th00011357.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,สลีปเปอร์ ของแก๊งร็อกเกต,Team Rocket's Hypno,062/138,U,https://asia.pokemon-card.com/th/card-img/th00011358.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มิวทู ex ของแก๊งร็อกเกต,Team Rocket's Mewtwo ex,063/138,RR,https://asia.pokemon-card.com/th/card-img/th00011359.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โซนานส์ ของแก๊งร็อกเกต,Team Rocket's Wobbuffet,064/138,R,https://asia.pokemon-card.com/th/card-img/th00011360.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,ลีชาน ของแก๊งร็อกเกต,Team Rocket's Chingling,065/138,C,https://asia.pokemon-card.com/th/card-img/th00011361.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,มิมิคคิว ของแก๊งร็อกเกต,Team Rocket's Mimikyu,066/138,U,https://asia.pokemon-card.com/th/card-img/th00011362.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,เรโดมุชิ ของแก๊งร็อกเกต,Team Rocket's Dottler,067/138,C,https://asia.pokemon-card.com/th/card-img/th00011363.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,อิออร์บ ของแก๊งร็อกเกต,Team Rocket's Orbeetle,068/138,U,https://asia.pokemon-card.com/th/card-img/th00011364.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,แมนคี,Mankey,069/138,C,https://asia.pokemon-card.com/th/card-img/th00011365.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โอโคริซารุ,Primeape,070/138,C,https://asia.pokemon-card.com/th/card-img/th00011366.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,โคโนะโยซารุ,Annihilape,071/138,R,https://asia.pokemon-card.com/th/card-img/th00011367.png
Pokemon,การผงาดของผู้ไร้พ่าย,SV10s,อุซกกี ของฮิบิกิ,Ethan's Sudowoodo,072/138,C,https://asia.pokemon-card.com/th/card-img/th00011368.png
